costoptimizationdata317256447485,cid-data-317256447485,is_modified,file_date
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204100Z-839d9c1e-406f-4b28-a153-af38ade51e46-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204100Z-839d9c1e-406f-4b28-a153-af38ade51e46-metadata.json,False,2023-12-11 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204100Z-839d9c1e-406f-4b28-a153-af38ade51e46.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204100Z-839d9c1e-406f-4b28-a153-af38ade51e46.csv,False,2023-12-11 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204100Z-54928e41-86ac-4b11-a596-45d33ed8c992-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204100Z-54928e41-86ac-4b11-a596-45d33ed8c992-metadata.json,False,2023-12-12 20:45:07+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204100Z-54928e41-86ac-4b11-a596-45d33ed8c992.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204100Z-54928e41-86ac-4b11-a596-45d33ed8c992.csv,False,2023-12-12 20:45:07+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204100Z-86a5c8f4-cbc9-47c0-8d9b-90b74d19d2e2-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204100Z-86a5c8f4-cbc9-47c0-8d9b-90b74d19d2e2-metadata.json,False,2023-12-13 20:45:07+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204100Z-86a5c8f4-cbc9-47c0-8d9b-90b74d19d2e2.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204100Z-86a5c8f4-cbc9-47c0-8d9b-90b74d19d2e2.csv,False,2023-12-13 20:45:07+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204100Z-6a9a0aac-d4ad-42d9-9a52-ae3a3944f9c8-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204100Z-6a9a0aac-d4ad-42d9-9a52-ae3a3944f9c8-metadata.json,False,2023-12-14 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204100Z-6a9a0aac-d4ad-42d9-9a52-ae3a3944f9c8.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204100Z-6a9a0aac-d4ad-42d9-9a52-ae3a3944f9c8.csv,False,2023-12-14 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-15T204100Z-d8931d2b-b7db-489f-87ca-f50e95070859-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-15T204100Z-d8931d2b-b7db-489f-87ca-f50e95070859-metadata.json,False,2023-12-15 20:45:11+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-15T204100Z-d8931d2b-b7db-489f-87ca-f50e95070859.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-15T204100Z-d8931d2b-b7db-489f-87ca-f50e95070859.csv,False,2023-12-15 20:45:11+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-16T204100Z-e0d23ad2-9b26-4828-b1df-d7a3723db9e0-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-16T204100Z-e0d23ad2-9b26-4828-b1df-d7a3723db9e0-metadata.json,False,2023-12-16 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-16T204100Z-e0d23ad2-9b26-4828-b1df-d7a3723db9e0.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-16T204100Z-e0d23ad2-9b26-4828-b1df-d7a3723db9e0.csv,False,2023-12-16 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-17T204100Z-7ed798b3-f38e-4971-b360-6e779be0bb9f-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-17T204100Z-7ed798b3-f38e-4971-b360-6e779be0bb9f-metadata.json,False,2023-12-17 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-17T204100Z-7ed798b3-f38e-4971-b360-6e779be0bb9f.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-17T204100Z-7ed798b3-f38e-4971-b360-6e779be0bb9f.csv,False,2023-12-17 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-18T204100Z-997a5f6a-7f15-47ff-8361-f9ad54e0d003-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-18T204100Z-997a5f6a-7f15-47ff-8361-f9ad54e0d003-metadata.json,False,2023-12-18 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-18T204100Z-997a5f6a-7f15-47ff-8361-f9ad54e0d003.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-18T204100Z-997a5f6a-7f15-47ff-8361-f9ad54e0d003.csv,False,2023-12-18 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-19T204100Z-0dc1d29e-d203-4b22-b2d7-0f40fa1602b2-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-19T204100Z-0dc1d29e-d203-4b22-b2d7-0f40fa1602b2-metadata.json,False,2023-12-19 20:45:06+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-19T204100Z-0dc1d29e-d203-4b22-b2d7-0f40fa1602b2.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-19T204100Z-0dc1d29e-d203-4b22-b2d7-0f40fa1602b2.csv,False,2023-12-19 20:45:06+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-20T204100Z-7dbf9cb0-0e4f-4de0-96ae-3939bddba62b-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-20T204100Z-7dbf9cb0-0e4f-4de0-96ae-3939bddba62b-metadata.json,False,2023-12-20 20:45:06+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-20T204100Z-7dbf9cb0-0e4f-4de0-96ae-3939bddba62b.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-20T204100Z-7dbf9cb0-0e4f-4de0-96ae-3939bddba62b.csv,False,2023-12-20 20:45:06+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-21T204100Z-0bd013a0-98ca-4de4-b3cf-ff97d3ded28e-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-21T204100Z-0bd013a0-98ca-4de4-b3cf-ff97d3ded28e-metadata.json,False,2023-12-21 20:45:01+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-21T204100Z-0bd013a0-98ca-4de4-b3cf-ff97d3ded28e.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-21T204100Z-0bd013a0-98ca-4de4-b3cf-ff97d3ded28e.csv,False,2023-12-21 20:45:01+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-22T204100Z-b07623c4-1cc8-4723-9e64-e841690fdded-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-22T204100Z-b07623c4-1cc8-4723-9e64-e841690fdded-metadata.json,False,2023-12-22 20:45:09+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-22T204100Z-b07623c4-1cc8-4723-9e64-e841690fdded.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-22T204100Z-b07623c4-1cc8-4723-9e64-e841690fdded.csv,False,2023-12-22 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-23T204100Z-d8274e39-224c-4cbc-89d1-e084d6897c77-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-23T204100Z-d8274e39-224c-4cbc-89d1-e084d6897c77-metadata.json,False,2023-12-23 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-23T204100Z-d8274e39-224c-4cbc-89d1-e084d6897c77.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-23T204100Z-d8274e39-224c-4cbc-89d1-e084d6897c77.csv,False,2023-12-23 20:45:08+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-24T204100Z-45290bfd-5646-4a69-955f-21e00cfdf407-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-24T204100Z-45290bfd-5646-4a69-955f-21e00cfdf407-metadata.json,False,2023-12-24 20:45:05+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-24T204100Z-45290bfd-5646-4a69-955f-21e00cfdf407.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-24T204100Z-45290bfd-5646-4a69-955f-21e00cfdf407.csv,False,2023-12-24 20:45:04+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-25T204100Z-fe612c5b-7b59-4673-aa5b-a74edd8c0e31-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-25T204100Z-fe612c5b-7b59-4673-aa5b-a74edd8c0e31-metadata.json,False,2023-12-25 20:45:11+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-25T204100Z-fe612c5b-7b59-4673-aa5b-a74edd8c0e31.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-25T204100Z-fe612c5b-7b59-4673-aa5b-a74edd8c0e31.csv,False,2023-12-25 20:45:11+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-27T204100Z-d9a5de3e-1394-46a7-9ed1-fc72c8bfc014-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-27T204100Z-d9a5de3e-1394-46a7-9ed1-fc72c8bfc014-metadata.json,False,2023-12-27 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-27T204100Z-d9a5de3e-1394-46a7-9ed1-fc72c8bfc014.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-27T204100Z-d9a5de3e-1394-46a7-9ed1-fc72c8bfc014.csv,False,2023-12-27 20:45:10+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-28T204100Z-593e7d1c-d114-4772-b7ed-4ba5f08d1b00-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-28T204100Z-593e7d1c-d114-4772-b7ed-4ba5f08d1b00-metadata.json,False,2023-12-28 20:42:34+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-28T204100Z-593e7d1c-d114-4772-b7ed-4ba5f08d1b00.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-28T204100Z-593e7d1c-d114-4772-b7ed-4ba5f08d1b00.csv,False,2023-12-28 20:42:33+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-29T204100Z-87b3c3af-3e85-423b-a978-37e303a6f061-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-29T204100Z-87b3c3af-3e85-423b-a978-37e303a6f061-metadata.json,False,2023-12-29 20:42:34+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-29T204100Z-87b3c3af-3e85-423b-a978-37e303a6f061.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-29T204100Z-87b3c3af-3e85-423b-a978-37e303a6f061.csv,False,2023-12-29 20:42:33+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-30T204100Z-66678ae8-98e6-4def-ba79-a8368569ed1b-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-30T204100Z-66678ae8-98e6-4def-ba79-a8368569ed1b-metadata.json,False,2023-12-30 20:42:32+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-30T204100Z-66678ae8-98e6-4def-ba79-a8368569ed1b.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-30T204100Z-66678ae8-98e6-4def-ba79-a8368569ed1b.csv,False,2023-12-30 20:42:32+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-31T204100Z-1b07eca0-7a8b-44fc-b201-2036031cb201-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-31T204100Z-1b07eca0-7a8b-44fc-b201-2036031cb201-metadata.json,False,2023-12-31 20:42:32+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-31T204100Z-1b07eca0-7a8b-44fc-b201-2036031cb201.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-31T204100Z-1b07eca0-7a8b-44fc-b201-2036031cb201.csv,False,2023-12-31 20:42:32+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-01T204100Z-61df0cff-ebf7-4fe7-9fbb-ed419adbd6c8-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-01T204100Z-61df0cff-ebf7-4fe7-9fbb-ed419adbd6c8-metadata.json,False,2024-01-01 20:42:33+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-01T204100Z-61df0cff-ebf7-4fe7-9fbb-ed419adbd6c8.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-01T204100Z-61df0cff-ebf7-4fe7-9fbb-ed419adbd6c8.csv,False,2024-01-01 20:42:33+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-02T204100Z-8f87c909-a2e5-4ea3-aa70-b45fd8717485-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-02T204100Z-8f87c909-a2e5-4ea3-aa70-b45fd8717485-metadata.json,False,2024-01-02 20:42:34+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-02T204100Z-8f87c909-a2e5-4ea3-aa70-b45fd8717485.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-02T204100Z-8f87c909-a2e5-4ea3-aa70-b45fd8717485.csv,False,2024-01-02 20:42:34+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-03T204100Z-47f555e1-06ec-4b67-9c3c-0d394b710fae-metadata.json,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-03T204100Z-47f555e1-06ec-4b67-9c3c-0d394b710fae-metadata.json,False,2024-01-03 20:42:33+00:00
compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-03T204100Z-47f555e1-06ec-4b67-9c3c-0d394b710fae.csv,compute_optimizer/compute_optimizer_ebs_volume/payer_id=317256447485/year=2024/month=1/compute-optimizer/317256447485/us-east-1-2024-01-03T204100Z-47f555e1-06ec-4b67-9c3c-0d394b710fae.csv,False,2024-01-03 20:42:33+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-08T204218Z-1a734b2b-ac66-4474-a2ca-b92981fd684a-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-08T204218Z-1a734b2b-ac66-4474-a2ca-b92981fd684a-metadata.json,False,2023-12-08 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-08T204218Z-1a734b2b-ac66-4474-a2ca-b92981fd684a.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-08T204218Z-1a734b2b-ac66-4474-a2ca-b92981fd684a.csv,False,2023-12-08 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-09T204059Z-380bf469-2bc8-49f0-a68d-3680cb655beb-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-09T204059Z-380bf469-2bc8-49f0-a68d-3680cb655beb-metadata.json,False,2023-12-09 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-09T204059Z-380bf469-2bc8-49f0-a68d-3680cb655beb.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-09T204059Z-380bf469-2bc8-49f0-a68d-3680cb655beb.csv,False,2023-12-09 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-10T204059Z-847eb4c1-02fd-4690-8293-57d3199cfc8b-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-10T204059Z-847eb4c1-02fd-4690-8293-57d3199cfc8b-metadata.json,False,2023-12-10 20:45:11+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-10T204059Z-847eb4c1-02fd-4690-8293-57d3199cfc8b.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-10T204059Z-847eb4c1-02fd-4690-8293-57d3199cfc8b.csv,False,2023-12-10 20:45:10+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204059Z-625fc903-5d2d-4754-a475-f80ed3e61079-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204059Z-625fc903-5d2d-4754-a475-f80ed3e61079-metadata.json,False,2023-12-11 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204059Z-625fc903-5d2d-4754-a475-f80ed3e61079.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-11T204059Z-625fc903-5d2d-4754-a475-f80ed3e61079.csv,False,2023-12-11 20:45:06+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204059Z-aa505d8d-5eef-4511-b53c-7da35d535e93-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204059Z-aa505d8d-5eef-4511-b53c-7da35d535e93-metadata.json,False,2023-12-12 20:45:09+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204059Z-aa505d8d-5eef-4511-b53c-7da35d535e93.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-12T204059Z-aa505d8d-5eef-4511-b53c-7da35d535e93.csv,False,2023-12-12 20:45:09+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204059Z-b9e2e3c4-4476-4fd5-b328-cf945f9d8aac-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204059Z-b9e2e3c4-4476-4fd5-b328-cf945f9d8aac-metadata.json,False,2023-12-13 20:45:09+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204059Z-b9e2e3c4-4476-4fd5-b328-cf945f9d8aac.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-13T204059Z-b9e2e3c4-4476-4fd5-b328-cf945f9d8aac.csv,False,2023-12-13 20:45:09+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204059Z-f5f9bd6f-8f83-4ac8-8270-cf25ac54a24e-metadata.json,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204059Z-f5f9bd6f-8f83-4ac8-8270-cf25ac54a24e-metadata.json,False,2023-12-14 20:45:11+00:00
compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204059Z-f5f9bd6f-8f83-4ac8-8270-cf25ac54a24e.csv,compute_optimizer/compute_optimizer_ec2_instance/payer_id=317256447485/year=2023/month=12/compute-optimizer/317256447485/us-east-1-2023-12-14T204059Z-f5f9bd6f-8f83-4ac8-8270-cf25ac54a24e.csv,False,2023-12-14 20:45:11+00:00
